adrid,adr_info
BADD_A04988,02.05.01.004;22.02.06.004
BADD_A04989,08.02.02.002;12.07.02.002;24.07.01.003
BADD_A04992,06.01.01.006
BADD_A04996,24.06.01.007
BADD_A05001,19.12.01.007
BADD_A05003,17.12.03.006
BADD_A05010,06.06.04.010;23.02.02.004
BADD_A05011,07.02.03.005
BADD_A05019,17.04.03.002
BADD_A05023,17.02.10.011
BADD_A05025,08.01.03.036
BADD_A05036,08.01.05.005;10.02.01.008;24.06.03.008
BADD_A05037,16.16.01.005
BADD_A05041,21.04.01.002
BADD_A05042,22.12.03.020
BADD_A05043,07.19.02.008;11.05.04.012
BADD_A05046,08.02.03.038;12.07.03.038;23.03.03.046
BADD_A05048,07.20.01.010;16.05.02.006
BADD_A05050,02.02.02.015;24.04.04.011
BADD_A05051,07.08.01.013
BADD_A05053,06.04.01.004
BADD_A05054,06.08.03.007;23.03.12.005
BADD_A05055,07.21.03.003;16.22.02.008
BADD_A05062,23.03.03.019
BADD_A05078,10.02.01.010
BADD_A05081,05.06.02.007;14.06.02.007;24.08.02.014
BADD_A05084,24.03.02.006
BADD_A05088,07.02.02.005
BADD_A05095,06.04.04.005;23.03.03.029
BADD_A05098,04.03.01.010
BADD_A05099,04.03.01.005
BADD_A05100,04.03.01.011
BADD_A05101,06.08.03.013
BADD_A05102,06.04.05.006
BADD_A05103,06.08.03.008
BADD_A05115,22.02.07.003
BADD_A05116,22.12.03.033
BADD_A05124,01.09.01.003
BADD_A05128,02.04.02.022
BADD_A05137,22.12.03.012
BADD_A05138,22.12.03.018
BADD_A05147,07.12.03.003;24.07.02.026
BADD_A05150,07.01.06.026;09.01.05.006
BADD_A05151,04.02.01.007
BADD_A05198,08.06.01.003
BADD_A05199,08.06.01.024
BADD_A05207,02.03.02.012
BADD_A05210,07.05.05.002
BADD_A05213,12.01.12.002;17.02.10.007
BADD_A05215,15.03.05.027
BADD_A05225,13.13.02.006
BADD_A05227,07.01.02.004
BADD_A05228,15.03.04.001
BADD_A05229,08.01.03.041
BADD_A05243,05.03.03.001;14.05.07.001
BADD_A05247,01.03.03.007;08.05.02.005
BADD_A05248,23.03.03.039
BADD_A05256,17.12.03.008
BADD_A05257,08.02.01.027;12.07.01.027
BADD_A05258,08.02.03.017;12.07.03.018
BADD_A05259,08.01.03.019
BADD_A05266,08.02.05.014;12.07.05.002
BADD_A05270,08.02.05.002;12.07.05.003
BADD_A05280,10.01.03.022
BADD_A05286,24.04.02.015
BADD_A05297,05.03.02.007;14.03.02.031;15.03.05.016
BADD_A05309,17.08.01.014;24.07.04.006
BADD_A05320,19.15.02.003
BADD_A05323,08.03.05.002
BADD_A05327,19.04.01.001
BADD_A05334,08.02.03.018;12.07.03.019
BADD_A05341,17.02.06.009;23.03.03.021
BADD_A05342,07.15.03.002;24.10.02.001
BADD_A05356,13.03.04.036
BADD_A05358,17.02.10.017
BADD_A05362,17.02.08.010;19.19.03.005
BADD_A05364,08.02.05.005;12.07.05.006
BADD_A05389,08.04.01.011;18.01.02.003
BADD_A05391,24.07.01.002
BADD_A05392,20.02.03.005;24.07.01.007
BADD_A05393,21.02.01.002;24.07.03.002
BADD_A05394,07.15.05.001;09.01.06.009;24.10.02.004
BADD_A05405,14.05.10.001
BADD_A05407,07.01.03.004
BADD_A05408,22.02.07.004
BADD_A05418,14.03.01.009;19.09.01.010
BADD_A05422,10.04.03.007;15.06.02.007;23.03.02.008
BADD_A05425,21.08.02.004;23.03.12.009
BADD_A05431,06.05.02.014;17.02.05.044
BADD_A05448,07.08.01.011
BADD_A05449,07.01.03.007
BADD_A05453,07.11.01.043
BADD_A05454,08.01.09.022
BADD_A05455,07.03.03.001;15.05.03.011
BADD_A05458,20.02.01.020
BADD_A05492,07.05.05.003;17.02.06.021
BADD_A05493,07.05.05.035;17.02.06.008
BADD_A05516,16.10.01.004;21.05.01.011
BADD_A05517,19.06.01.002
BADD_A05518,19.16.01.003
BADD_A05519,17.03.03.003;19.21.02.001
BADD_A05530,19.15.01.003
BADD_A05535,08.02.03.034;12.07.03.034;23.07.04.009
BADD_A05540,10.01.01.008;12.03.01.073;23.03.05.003
BADD_A05544,16.32.03.004
BADD_A05554,14.11.01.001
BADD_A05556,14.08.04.015
BADD_A05559,01.06.04.007;06.08.03.009;09.01.01.007
BADD_A05562,02.03.04.020
BADD_A05565,06.04.06.010;12.02.02.005
BADD_A05571,08.03.04.007
BADD_A05573,17.02.03.006
BADD_A05576,05.05.04.002;21.03.02.010
BADD_A05583,16.19.02.001;22.08.01.001
BADD_A05585,15.05.04.005;17.05.02.006
BADD_A05597,23.03.14.004
BADD_A05598,23.06.04.001
BADD_A05603,25.03.01.001
BADD_A05622,05.02.01.003
BADD_A05623,25.16.01.001
BADD_A05624,15.05.03.012;17.02.07.008
BADD_A05625,19.08.04.003
BADD_A05628,01.03.03.010
BADD_A05634,08.02.01.030;12.07.01.030;23.03.03.023
BADD_A05639,07.08.03.006;12.03.01.019
BADD_A05643,02.04.02.005
BADD_A05651,03.01.01.002;06.08.03.011
BADD_A05652,07.12.03.005;24.07.02.031
BADD_A05660,24.03.02.007
BADD_A05661,16.22.02.004;17.02.10.013
BADD_A05662,23.03.03.035
BADD_A05666,24.04.03.012
BADD_A05676,12.03.01.020;23.03.03.032
BADD_A05677,13.04.02.004
BADD_A05694,08.06.01.005
BADD_A05698,13.13.03.002
BADD_A05702,13.06.01.003
BADD_A05711,08.01.03.020
BADD_A05716,13.03.04.028
BADD_A05717,08.01.03.027;21.02.02.001;24.03.01.005
BADD_A05723,12.02.06.001;23.03.07.005
BADD_A05725,17.02.05.010
BADD_A05726,16.25.01.001;21.04.02.002
BADD_A05737,17.01.05.006
BADD_A05744,08.06.01.010
BADD_A05748,11.02.01.005
BADD_A05752,07.16.06.005
BADD_A05753,14.03.01.004;19.09.01.002
BADD_A05765,20.03.01.002
BADD_A05768,16.30.01.003;17.20.01.003
BADD_A05770,21.05.04.004
BADD_A05772,02.11.01.003
BADD_A05778,10.04.04.026;15.06.01.006
BADD_A05784,13.14.05.014
BADD_A05790,06.05.02.008;17.02.05.025
BADD_A05791,06.08.03.010;23.03.03.028
BADD_A05793,06.11.01.006;12.03.01.031
BADD_A05796,14.03.02.003;19.09.01.003
BADD_A05800,18.03.02.001
BADD_A05804,24.01.01.009
BADD_A05806,07.02.03.001
BADD_A05814,01.05.01.007;12.03.01.025
BADD_A05820,19.18.01.002
BADD_A05821,24.04.02.017
BADD_A05822,11.09.01.001;23.11.01.002
BADD_A05823,08.01.05.007;10.02.01.089
BADD_A05824,19.08.03.004;21.03.02.006
BADD_A05826,15.03.04.014
BADD_A05832,15.10.01.002
BADD_A05833,07.12.02.008;12.01.17.011;24.07.02.035
BADD_A05836,24.04.02.004
BADD_A05837,17.08.01.018;24.04.06.010
BADD_A05838,15.02.04.009
BADD_A05840,18.06.02.003;21.05.02.004
BADD_A05844,14.03.02.004
BADD_A05846,22.09.03.001
BADD_A05848,19.07.01.002
BADD_A05851,16.16.01.007
BADD_A05852,15.05.06.006;17.01.02.031
BADD_A05861,16.16.02.005
BADD_A05863,07.11.02.001
BADD_A05864,06.02.08.001;17.04.05.004
BADD_A05865,06.02.08.002;17.04.05.005
BADD_A05869,17.12.03.010
BADD_A05876,12.03.01.004
BADD_A05877,03.08.01.006;09.01.10.004;14.14.01.006
BADD_A05881,17.10.01.010
BADD_A05882,15.02.04.023
BADD_A05883,15.01.09.002
BADD_A05885,04.02.01.009
BADD_A05886,05.03.04.013;08.05.01.004
BADD_A05887,08.06.01.015
BADD_A05891,02.07.02.001
BADD_A05892,24.01.02.009
BADD_A05894,01.02.05.002
BADD_A05895,19.01.01.001
BADD_A05900,08.01.09.028;14.03.01.005
BADD_A05901,25.04.01.001
BADD_A05907,06.08.01.004
BADD_A05909,08.01.09.012
BADD_A05910,07.04.04.002
BADD_A05911,19.08.04.001;21.03.01.007
BADD_A05917,19.01.02.001
BADD_A05922,12.01.05.001;20.01.03.015
BADD_A05923,16.08.03.001;20.01.04.004
BADD_A05925,18.04.09.002;22.11.01.002
BADD_A05930,08.01.03.049
BADD_A05931,15.10.01.003
BADD_A05933,04.04.02.002
BADD_A05934,06.08.02.005
BADD_A05936,08.01.06.010;16.02.02.005
BADD_A05941,17.01.05.010
BADD_A05942,05.03.05.003;16.37.02.001
BADD_A05943,01.07.02.006
BADD_A05944,08.01.09.002
BADD_A05945,20.08.01.004
BADD_A05946,08.03.06.003;24.07.01.040
BADD_A05950,01.05.01.004
BADD_A05951,02.03.02.021
BADD_A05955,10.03.02.002
BADD_A05961,19.23.01.001
BADD_A05962,08.06.01.009
BADD_A05967,10.04.04.003
BADD_A05968,17.05.01.009
BADD_A05972,15.02.04.016
BADD_A05973,01.05.01.006
BADD_A05989,08.01.03.038
BADD_A05990,08.01.03.050
BADD_A05991,07.04.04.008
BADD_A05992,08.06.01.013
BADD_A06002,16.16.02.004
BADD_A06004,16.19.01.001;22.08.01.002
BADD_A06005,08.01.03.023
BADD_A06006,22.03.01.011
BADD_A06018,19.03.01.002
BADD_A06019,13.19.01.001
BADD_A06020,12.03.01.013;22.01.02.007
BADD_A06022,14.02.01.005
BADD_A06025,07.13.01.005
BADD_A06036,09.01.08.005
BADD_A06037,09.01.08.003
BADD_A06043,10.03.02.001
BADD_A06047,16.19.04.001;22.08.01.006
BADD_A06050,14.08.03.001
BADD_A06052,07.13.03.003
BADD_A06054,23.05.03.001
BADD_A06056,20.01.02.007
BADD_A06069,24.03.02.016
BADD_A06071,14.11.01.013;17.13.01.001
BADD_A06072,16.22.01.001
BADD_A06076,22.04.03.004
BADD_A06082,13.13.02.008
BADD_A06083,20.01.03.010
BADD_A06084,22.04.06.002
BADD_A06095,14.08.04.009;23.07.01.005
BADD_A06107,11.01.08.017;22.07.07.001
BADD_A06108,08.01.03.051
BADD_A06109,08.01.08.006;22.12.02.009
BADD_A06110,01.08.01.004;10.02.01.007;24.01.01.020
BADD_A06111,17.15.04.002;19.02.05.005
BADD_A06113,22.12.01.002
BADD_A06120,15.03.05.024
BADD_A06121,24.04.03.010
BADD_A06122,24.04.02.021
BADD_A06133,13.03.04.026
BADD_A06135,01.01.03.003;24.07.01.020
BADD_A06136,22.12.03.007
BADD_A06142,20.07.02.002
BADD_A06151,01.02.03.010;07.08.01.014
BADD_A06155,17.04.03.010
BADD_A06156,08.01.03.052
BADD_A06157,20.03.02.001
BADD_A06161,06.09.01.006
BADD_A06183,07.02.03.003
BADD_A06195,07.04.05.004
BADD_A06200,07.01.06.010;14.03.01.006;19.09.01.004
BADD_A06208,17.03.05.003;19.22.02.002
BADD_A06218,23.01.01.004
BADD_A06225,07.08.03.007
BADD_A06230,23.06.07.001;24.07.01.103
BADD_A06252,23.03.07.006
BADD_A06256,15.02.04.010;24.04.05.005
BADD_A06266,08.02.05.007;12.07.05.008
BADD_A06267,13.15.01.008
BADD_A06271,20.01.03.017
BADD_A06273,08.01.08.009;12.02.05.007
BADD_A06274,11.03.05.004;21.14.02.004
BADD_A06275,22.06.01.002;24.08.03.003
BADD_A06281,17.01.06.006
BADD_A06282,12.01.06.010;23.03.11.018
BADD_A06283,06.04.02.004;10.02.01.021
BADD_A06289,08.06.02.014;10.02.01.043
BADD_A06292,08.02.01.038;12.07.01.038;23.03.11.013
BADD_A06316,01.03.03.005
BADD_A06326,19.12.01.006
BADD_A06328,07.09.05.009
BADD_A06332,15.02.04.020
BADD_A06341,15.03.02.002;24.04.02.007
BADD_A06354,02.11.01.011;24.06.03.005
BADD_A06366,22.03.01.016
BADD_A06370,19.07.06.018
BADD_A06377,01.03.03.012
BADD_A06381,19.08.03.005
BADD_A06382,15.07.01.009
BADD_A06388,05.02.05.001;16.24.03.001
BADD_A06392,09.01.07.015
BADD_A06402,08.06.01.017
BADD_A06414,09.01.07.022;12.01.17.012
BADD_A06416,07.05.07.002;11.05.02.005
BADD_A06418,07.01.07.004
BADD_A06429,14.10.01.006;17.13.01.005
BADD_A06430,22.04.05.007
BADD_A06434,19.01.02.010
BADD_A06439,22.01.02.008
BADD_A06442,08.06.01.018
BADD_A06445,18.04.02.003
BADD_A06449,05.06.01.010;10.04.08.007;14.06.01.010
BADD_A06450,05.06.01.003;14.06.01.003
BADD_A06452,07.05.01.005
BADD_A06454,21.08.02.007
BADD_A06456,07.01.01.002
BADD_A06470,23.07.04.014
BADD_A06472,16.08.02.002;20.01.04.003
BADD_A06477,17.11.01.003;19.07.03.007
BADD_A06478,09.01.07.016
BADD_A06479,09.01.08.010;12.01.17.027
BADD_A06480,17.03.07.001;19.21.06.001
BADD_A06489,07.03.03.002
BADD_A06497,09.01.02.005
BADD_A06502,07.03.03.003
BADD_A06507,07.05.05.008;22.12.03.015
BADD_A06508,07.05.05.004;22.12.03.016
BADD_A06513,17.02.05.030
BADD_A06543,17.15.03.004;19.02.01.004
BADD_A06547,21.08.02.009
BADD_A06553,02.02.02.020;10.01.03.037;24.04.04.020
BADD_A06560,20.01.03.016
BADD_A06570,20.03.03.002
BADD_A06589,08.07.01.012;12.01.08.035
BADD_A06609,22.12.03.036
BADD_A06611,17.13.02.006;22.02.02.011;24.04.06.021
BADD_A06612,18.03.01.002
BADD_A06624,08.01.05.009;10.02.01.012
BADD_A06626,07.08.03.008
BADD_A06627,12.03.01.046
BADD_A06644,17.13.02.007
BADD_A06653,07.11.01.016
BADD_A06655,17.02.08.016;19.19.02.004
BADD_A06676,09.01.07.023;12.03.01.044
BADD_A06679,12.03.01.053;19.03.01.007
BADD_A06685,24.01.02.010
BADD_A06693,06.06.04.013
BADD_A06705,09.04.02.008;16.07.02.004
BADD_A06706,09.04.02.010;16.07.02.005
BADD_A06711,17.08.02.014;18.06.01.004;24.04.06.026
BADD_A06727,10.01.01.021;12.03.01.064;23.03.05.005
BADD_A06738,01.06.01.004;10.04.01.005
BADD_A06743,11.03.03.021
BADD_A06764,07.01.03.008
BADD_A06767,17.02.08.015;19.19.01.006
BADD_A06771,24.04.02.022
BADD_A06772,07.05.04.007;10.01.05.020;23.04.01.020
BADD_A06780,22.12.02.013
BADD_A06787,02.03.03.017
BADD_A06806,08.01.03.058
BADD_A06814,08.07.01.011
BADD_A06819,08.01.03.057
BADD_A06833,07.01.06.029;17.05.01.021
BADD_A06835,13.03.04.031
BADD_A06836,19.04.02.016
BADD_A06839,19.15.01.006
BADD_A06840,19.14.01.004
BADD_A06843,20.04.03.003
BADD_A06844,19.07.06.015
BADD_A06845,19.24.01.006
BADD_A06848,07.01.01.003
BADD_A06852,14.03.02.019
BADD_A06867,07.21.01.008;16.13.01.010
BADD_A06876,08.06.03.003
BADD_A06880,10.04.02.011;23.02.02.008
BADD_A06959,12.01.06.013;23.03.01.028
BADD_A06986,15.09.03.012;16.29.02.002
BADD_A06992,16.30.04.002;17.20.04.002
BADD_A06994,16.10.01.009;21.05.01.017
BADD_A07019,02.05.01.009
BADD_A07058,07.08.02.005;10.04.04.011;11.07.01.016
BADD_A07072,07.17.01.008;10.04.04.012;14.02.01.007
BADD_A07084,08.01.03.063
BADD_A07148,10.01.01.029;23.03.07.002
BADD_A07213,07.01.03.005
BADD_A07308,10.02.01.063;20.05.01.016
BADD_A07313,19.18.01.001
BADD_A07341,24.01.02.007
BADD_A07369,16.19.01.002;22.08.01.007
BADD_A07376,01.09.01.025;22.09.03.006
BADD_A07394,16.32.03.014;22.05.04.001
BADD_A07415,15.09.03.006;16.22.02.005
BADD_A07418,01.09.01.015;16.22.02.006
BADD_A07468,18.04.10.003;22.11.02.010
BADD_A07489,18.08.06.001
BADD_A07526,14.03.02.021
BADD_A07560,19.10.01.007
BADD_A07592,19.06.06.002
BADD_A07624,06.05.03.012;17.02.11.008
BADD_A07636,16.16.01.015
BADD_A07701,17.02.05.063
BADD_A07703,18.04.02.002
BADD_A07754,16.19.02.007;22.08.02.008
BADD_A07800,20.03.01.023;24.07.01.086
BADD_A07817,19.05.01.022
BADD_A07860,08.01.03.064
BADD_A07862,08.01.03.079
BADD_A07904,15.03.02.007
BADD_A07925,18.08.02.007
BADD_A08059,16.22.02.003;17.02.10.012
BADD_A08110,07.12.03.002;24.07.02.019
BADD_A08137,01.09.01.027;16.22.02.009;24.09.02.007
BADD_A08229,16.10.01.008;21.05.01.016
BADD_A08282,07.05.04.008
BADD_A08287,09.01.08.015
BADD_A08293,09.02.03.004
BADD_A08298,08.03.03.003;14.11.02.005
BADD_A08335,10.04.03.012;15.06.02.012;23.03.02.020
BADD_A08345,07.11.01.012
BADD_A08351,24.08.01.004
BADD_A08371,19.15.02.012
BADD_A08374,17.02.04.021;19.02.04.002
BADD_A08495,19.19.01.008
BADD_A08510,19.05.01.018
BADD_A08515,15.10.03.005
BADD_A08632,01.10.03.005;16.01.03.005
BADD_A08644,07.05.05.019;08.01.03.070;17.02.05.056
BADD_A08770,17.03.03.007;19.10.03.010
BADD_A08771,22.03.01.018
BADD_A08842,02.04.01.012;24.04.04.026
BADD_A08853,15.03.05.034
BADD_A08908,07.05.05.023
BADD_A08911,08.01.03.062
BADD_A08925,02.07.02.003
BADD_A08928,23.03.03.044
BADD_A09018,22.01.03.010
BADD_A09097,15.02.04.034
BADD_A09101,17.12.03.030
BADD_A09114,19.01.02.017
BADD_A09125,17.02.05.057
BADD_A09141,08.01.08.030;15.02.01.008;17.10.01.020
BADD_A09162,20.01.03.022;24.06.02.025
BADD_A09179,08.01.03.077
BADD_A09192,16.10.01.013;21.05.01.021
BADD_A09255,22.12.01.010
BADD_A09281,24.07.01.072
BADD_A09311,17.02.08.017;19.19.02.005
BADD_A09312,08.01.03.080
BADD_A09313,17.01.02.020
BADD_A09328,17.02.06.035;22.04.05.018
BADD_A09356,18.04.15.003;22.11.02.004
BADD_A09360,20.01.03.019
BADD_A09363,17.11.01.017
BADD_A09369,07.14.02.019
BADD_A09374,14.03.02.024;19.09.01.012
BADD_A09420,08.02.04.019;12.07.04.019
BADD_A09474,06.05.03.013;17.02.11.009
BADD_A09509,19.21.04.004
BADD_A09534,19.01.01.005
BADD_A09535,17.04.03.011
BADD_A09548,09.02.02.005
BADD_A09563,01.03.02.018;24.07.01.088
BADD_A09602,02.11.01.004
BADD_A09661,17.08.03.006;24.01.04.021
BADD_A09744,10.01.01.036
BADD_A09752,01.11.03.002;16.17.03.002;23.07.04.029
BADD_A09806,02.04.01.017
BADD_A09811,08.01.03.087
BADD_A09816,08.06.01.036
BADD_A09817,08.06.01.037;12.09.02.001
BADD_A09818,08.06.01.038;12.09.02.002
BADD_A09821,19.07.06.012
BADD_A09850,08.06.02.023;17.02.07.024
BADD_A09913,08.01.06.025;10.01.01.037;23.03.05.008
BADD_A09934,08.01.02.011;17.02.05.069
BADD_A09992,05.02.02.009;06.09.04.009;10.04.08.014
BADD_A10003,07.07.02.007;12.01.17.007;24.07.02.065
BADD_A10004,01.05.01.026;10.02.01.077;16.32.03.038
BADD_A10018,21.01.03.005
BADD_A10026,09.01.07.036
BADD_A10056,07.09.06.005
BADD_A10072,10.01.03.056;22.01.01.027
BADD_A10096,17.07.02.011
BADD_A10102,08.01.03.091
BADD_A10109,01.08.01.013;10.02.01.083
BADD_A10155,08.06.01.040;12.02.20.006
BADD_A10222,21.01.01.015
BADD_A10236,07.07.01.014;21.07.04.014
BADD_A10270,18.06.02.006;21.05.02.006
BADD_A10296,15.03.05.019
BADD_A10316,22.12.01.006
BADD_A10447,08.01.06.029
BADD_A10465,01.03.03.015
BADD_A10466,02.04.02.046
BADD_A10484,17.02.04.023;19.10.05.007
BADD_A10658,06.08.03.032;10.01.05.025;23.04.01.025
BADD_A10677,22.04.05.028
BADD_A10683,08.01.03.096
BADD_A10736,08.06.03.015
BADD_A10801,19.03.01.012
BADD_A10818,10.01.01.042
BADD_A10827,17.01.05.016;19.01.02.021
BADD_A10905,23.03.03.097
BADD_A10925,12.01.06.016;23.03.11.041
BADD_A10949,15.10.04.014;17.10.01.031
BADD_A10997,24.01.02.016
BADD_A11002,08.04.01.017;19.12.01.009
BADD_A11004,06.04.04.018;10.01.05.026;23.04.01.026
BADD_A11007,08.01.03.101
BADD_A11015,07.14.03.004;17.02.07.029
BADD_A11027,08.06.01.050
BADD_A11028,08.06.01.051
BADD_A11029,08.06.01.052
BADD_A11030,08.06.01.053
BADD_A11032,08.06.01.055
BADD_A11034,08.06.01.057
BADD_A11036,08.06.01.059
BADD_A11039,08.06.01.062
BADD_A11040,08.06.01.063
BADD_A11041,08.06.01.064
BADD_A11082,08.06.01.067;12.09.02.006
BADD_A11182,21.14.02.014
BADD_A11196,16.32.03.050;17.02.05.077;19.21.02.017
